CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,Tenure Group,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Monthly Charges Bucket,Total Charges,Churn
0691-NIKRI,female,0,no,no,40,25-48,yes,yes,fiber optic,no,no,yes,yes,yes,yes,one year,yes,credit card (automatic),105.95,100,4335.2,no
5022-JNQEQ,female,0,yes,yes,9,0-12,yes,no,fiber optic,no,no,no,yes,no,no,month-to-month,yes,electronic check,75.85,70,647.5,no
4558-FANTW,female,0,yes,yes,17,13-24,yes,no,fiber optic,yes,no,no,yes,yes,no,month-to-month,no,electronic check,91.85,90,1574.45,yes
3249-VHRIP,female,0,no,no,62,49+,no,No,dsl,no,yes,yes,no,no,yes,two year,yes,credit card (automatic),43.6,40,2748.7,no
3736-BLEPA,male,0,no,no,28,25-48,yes,no,fiber optic,no,yes,no,yes,yes,no,one year,yes,bank transfer (automatic),91.25,90,2483.65,no
4701-LKOZD,female,0,no,no,70,49+,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),89.75,80,6367.2,no
6603-QWSPR,female,0,no,no,46,25-48,yes,no,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),104.4,100,4904.2,no
9921-QFQUL,female,0,yes,no,23,13-24,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,no,mailed check,90.15,90,2044.95,no
1929-ZCBHE,male,0,yes,yes,47,25-48,no,No,dsl,yes,no,yes,yes,no,no,one year,no,electronic check,40.3,40,1794.8,no
4378-MYPGO,male,0,yes,yes,68,49+,yes,no,fiber optic,yes,yes,yes,no,yes,yes,two year,yes,bank transfer (automatic),105.25,100,7173.15,no
8651-ENBZX,female,1,no,no,60,49+,yes,yes,fiber optic,no,no,yes,yes,yes,yes,one year,yes,electronic check,106,100,6441.4,yes
4129-LYCOI,female,0,no,yes,67,49+,yes,yes,fiber optic,no,yes,no,yes,yes,yes,two year,yes,electronic check,104,100,7039.05,no
7798-JVXYM,female,0,no,no,14,13-24,yes,no,dsl,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,69.65,60,921.4,no
8647-SDTWQ,male,0,yes,yes,57,49+,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.3,70,4018.35,no
2696-ECXKC,female,0,yes,yes,55,49+,yes,yes,fiber optic,yes,no,no,no,yes,yes,one year,no,mailed check,100.9,100,5448.6,no
2081-KJSQF,male,0,no,no,1,0-12,yes,no,no,No,No,No,No,No,No,month-to-month,yes,mailed check,20.25,20,20.25,no
7623-TRNQN,male,0,no,yes,1,0-12,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,mailed check,49.9,40,49.9,yes
3323-CPBWR,male,0,no,no,23,13-24,yes,yes,fiber optic,no,no,yes,yes,yes,no,month-to-month,yes,credit card (automatic),96.9,90,2085.45,no
9330-IJWIO,female,0,no,no,13,13-24,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,100.35,100,1358.85,yes
3384-CTMSF,male,0,yes,no,47,25-48,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,104.1,100,5135.15,no
0902-RFHOF,male,0,no,no,38,25-48,yes,no,no,No,No,No,No,No,No,one year,no,mailed check,20.1,20,730.1,no
9286-DOJGF,female,1,yes,no,38,25-48,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),74.95,70,2869.85,yes
6048-QBXKL,female,1,no,no,2,0-12,yes,yes,dsl,no,yes,no,no,no,no,month-to-month,yes,credit card (automatic),56.55,50,118.25,no
9661-MHUMO,male,1,yes,yes,1,0-12,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,credit card (automatic),49.25,40,49.25,yes
7718-RXDGG,male,0,yes,no,15,13-24,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),68.6,60,1108.6,no
1025-FALIX,female,0,no,no,26,25-48,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),69.05,60,1815.65,no
3451-VAWLI,female,0,yes,yes,35,25-48,yes,no,no,No,No,No,No,No,No,two year,no,credit card (automatic),19.7,10,730.4,no
3407-QGWLG,male,0,no,yes,3,0-12,yes,no,no,No,No,No,No,No,No,month-to-month,yes,mailed check,20.05,20,75.45,no
1842-EZJMK,male,0,yes,yes,50,49+,yes,yes,fiber optic,no,yes,no,yes,yes,yes,month-to-month,no,electronic check,103.7,100,5071.05,yes
2347-WKKAE,male,0,yes,no,42,25-48,yes,yes,fiber optic,yes,no,yes,no,no,yes,month-to-month,yes,electronic check,94.4,90,4014.6,no
8735-DCXNF,male,0,yes,no,10,0-12,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,yes,credit card (automatic),54.95,50,568.85,no
3214-IYUUQ,female,0,yes,no,61,49+,yes,no,fiber optic,yes,yes,no,yes,no,yes,one year,no,bank transfer (automatic),93.7,90,5860.7,no
1936-UAFEH,female,0,no,no,68,49+,yes,yes,fiber optic,yes,yes,no,yes,yes,yes,two year,no,credit card (automatic),110.25,110,7279.35,no
3587-PMCOY,male,0,no,no,10,0-12,yes,no,fiber optic,yes,no,yes,no,yes,yes,one year,yes,electronic check,98.9,90,1064.95,no
8079-XRJRS,male,0,yes,no,65,49+,yes,yes,fiber optic,yes,yes,yes,no,no,no,one year,no,electronic check,89.75,80,5769.6,yes
1027-LKKQQ,female,0,yes,yes,72,49+,yes,no,dsl,yes,no,yes,yes,yes,yes,two year,yes,bank transfer (automatic),80.45,80,5886.85,no
7148-XZPHA,male,0,yes,yes,55,49+,yes,no,fiber optic,no,yes,no,yes,no,no,month-to-month,no,electronic check,79.4,70,4238.45,no
8073-IJDCM,female,0,no,no,1,0-12,yes,no,no,No,No,No,No,No,No,month-to-month,yes,mailed check,20.3,20,20.3,yes
5309-TAIKL,female,0,no,no,7,0-12,yes,no,dsl,no,no,yes,yes,no,yes,month-to-month,no,bank transfer (automatic),62.8,60,418.3,no
6856-RAURS,female,0,no,no,2,0-12,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,74.9,70,136.05,no
8778-LMWTJ,female,0,no,no,9,0-12,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,electronic check,74.85,70,708.2,no
9717-IOAAF,male,0,no,yes,27,25-48,yes,yes,no,No,No,No,No,No,No,two year,yes,credit card (automatic),25.85,20,788.55,no
8884-ADFVN,male,1,yes,no,7,0-12,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,101.95,100,700.85,yes
2845-KDHVX,female,0,yes,no,64,49+,yes,no,dsl,no,yes,yes,yes,no,yes,two year,yes,mailed check,68.3,60,4378.8,no
0848-SOMKO,male,0,no,no,70,49+,no,No,dsl,yes,no,yes,yes,no,yes,two year,no,bank transfer (automatic),48.4,40,3442.8,no
2720-WGKHP,male,1,no,no,2,0-12,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,94,90,181.7,yes
6734-FQAJX,male,1,no,no,67,49+,yes,no,fiber optic,yes,yes,no,yes,yes,yes,two year,yes,electronic check,105.05,100,7171.7,no
2869-ADAWR,female,0,no,no,45,25-48,yes,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,credit card (automatic),89.3,80,4016.85,yes
1535-VTJOQ,female,0,no,no,24,13-24,yes,yes,no,No,No,No,No,No,No,two year,no,credit card (automatic),25.15,20,553,no
6368-TZZDT,male,0,yes,yes,4,0-12,yes,no,no,No,No,No,No,No,No,two year,no,credit card (automatic),19.5,10,96.85,no
0943-ZQPXH,male,0,yes,yes,44,25-48,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),92.95,90,4122.9,no
1293-BSEUN,female,0,yes,yes,72,49+,yes,no,no,No,No,No,No,No,No,two year,yes,mailed check,20.7,20,1482.3,no
9894-EZEWG,female,0,no,no,1,0-12,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,credit card (automatic),74.3,70,74.3,yes
1302-TPUBN,male,0,no,no,66,49+,yes,no,no,No,No,No,No,No,No,two year,no,bank transfer (automatic),19.35,10,1240.8,no
7851-FLGGQ,male,0,no,no,1,0-12,no,No,dsl,no,yes,no,yes,no,yes,month-to-month,yes,mailed check,44.65,40,44.65,yes
0637-UBJRP,male,0,yes,yes,13,13-24,yes,no,fiber optic,yes,no,no,no,no,yes,month-to-month,no,electronic check,84.05,80,1095.3,yes
0940-OUQEC,male,0,no,no,10,0-12,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,bank transfer (automatic),80.7,80,788.8,yes
2378-VTKDH,male,1,yes,no,65,49+,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,104.35,100,6578.55,no
0927-CNGRH,male,0,no,yes,1,0-12,yes,no,no,No,No,No,No,No,No,month-to-month,no,mailed check,19.55,10,19.55,no
8608-OZTLB,male,0,yes,yes,38,25-48,yes,no,dsl,yes,yes,yes,yes,yes,no,one year,no,electronic check,74.05,70,2802.3,no
2335-GSODA,male,0,no,yes,23,13-24,no,No,dsl,yes,no,yes,yes,no,no,two year,no,mailed check,40.1,40,857.75,no
1952-DVVSW,female,0,yes,no,10,0-12,yes,no,no,No,No,No,No,No,No,one year,no,mailed check,20.1,20,184.4,no
0702-PGIBZ,male,0,no,yes,4,0-12,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,101.7,100,364.55,yes
6656-GULJQ,male,0,yes,yes,72,49+,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,yes,credit card (automatic),83.55,80,6093.3,no
9853-JFZDU,female,0,yes,no,35,25-48,yes,no,dsl,no,yes,no,yes,no,no,month-to-month,no,electronic check,56.85,50,1861.1,no
1963-VAUKV,female,0,no,no,1,0-12,yes,no,no,No,No,No,No,No,No,month-to-month,no,mailed check,20.4,20,20.4,yes
3777-XROBG,female,0,yes,yes,58,49+,yes,no,no,No,No,No,No,No,No,two year,no,credit card (automatic),19.55,10,1079.65,no
6994-FGRHH,male,0,yes,yes,70,49+,yes,no,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,electronic check,106.15,100,7475.1,no
4000-VGMQP,male,0,yes,yes,38,25-48,yes,yes,dsl,no,yes,yes,no,yes,yes,one year,no,credit card (automatic),78.95,70,2862.55,no
3999-WRNGR,female,0,yes,yes,60,49+,no,No,dsl,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,49.75,40,3069.45,no
3466-RITXD,male,0,no,no,26,25-48,yes,yes,fiber optic,yes,yes,no,no,yes,no,month-to-month,yes,credit card (automatic),92.4,90,2349.8,no
2680-XKKNJ,female,0,no,no,8,0-12,yes,no,dsl,yes,yes,no,yes,no,no,one year,no,bank transfer (automatic),58.2,50,469.25,no
3058-HJCUY,male,0,yes,yes,41,25-48,yes,yes,fiber optic,no,no,yes,yes,yes,yes,one year,yes,electronic check,102.6,100,4213.35,yes
2974-GGUXS,female,1,yes,no,36,25-48,yes,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,credit card (automatic),91.95,90,3301.05,no
7994-XIRTR,male,1,no,no,54,49+,yes,no,dsl,no,no,yes,yes,no,yes,one year,no,bank transfer (automatic),65.25,60,3529.95,no
3259-FDWOY,male,0,yes,yes,71,49+,yes,yes,fiber optic,no,yes,yes,no,yes,yes,two year,yes,bank transfer (automatic),106,100,7723.7,yes
2101-RANCD,female,0,no,no,55,49+,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,73.1,70,4144.9,no
7921-BEPCI,female,0,no,no,72,49+,yes,yes,dsl,yes,yes,no,no,no,no,two year,no,bank transfer (automatic),59.75,50,4265,no
0807-ZABDG,female,0,no,yes,3,0-12,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,yes,mailed check,55.1,50,154.65,yes
8510-TMWYB,female,0,yes,yes,54,49+,yes,yes,dsl,no,yes,yes,no,no,no,two year,yes,bank transfer (automatic),59.8,50,3246.45,no
3258-ZKPAI,male,0,yes,yes,72,49+,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),116.6,110,8337.45,no
1428-IEDPR,male,0,no,no,52,49+,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,yes,electronic check,109.3,100,5731.4,no
5298-GSTLM,female,1,no,no,60,49+,yes,yes,fiber optic,yes,no,no,no,yes,yes,one year,yes,bank transfer (automatic),101.4,100,6176.6,no
4450-YOOHP,female,0,no,no,39,25-48,no,No,dsl,no,no,yes,no,yes,yes,month-to-month,yes,credit card (automatic),50.65,50,1905.4,no
6728-CZFEI,female,0,no,no,15,13-24,yes,no,dsl,no,no,no,no,yes,no,one year,no,mailed check,56.15,50,931.9,no
5748-RNCJT,male,0,no,no,69,49+,yes,yes,fiber optic,no,no,yes,yes,yes,yes,two year,yes,bank transfer (automatic),106.5,100,7348.8,yes
3653-NCRDJ,male,0,yes,yes,43,25-48,yes,no,no,No,No,No,No,No,No,one year,yes,mailed check,19.2,10,776.25,no
6121-TNHBO,female,1,no,no,63,49+,yes,yes,dsl,yes,yes,yes,yes,yes,no,one year,no,bank transfer (automatic),83,80,5243.05,no
5119-NZPTV,male,1,yes,no,2,0-12,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,70.1,70,141.65,no
6519-ZHPXP,female,0,yes,yes,72,49+,yes,no,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),108.3,100,7679.65,no
7739-LAXOG,female,0,yes,yes,32,25-48,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,bank transfer (automatic),91.05,90,2954.5,yes
3472-QPRCH,male,0,yes,yes,40,25-48,yes,yes,no,No,No,No,No,No,No,two year,no,credit card (automatic),25.25,20,1006.9,no
8224-UAXBZ,female,0,yes,no,58,49+,no,No,dsl,yes,yes,no,no,yes,no,one year,yes,electronic check,45.35,40,2540.1,no
9610-WCESF,male,0,no,no,67,49+,no,No,dsl,yes,no,no,yes,yes,no,two year,no,electronic check,43.9,40,3097.2,no
9776-CLUJA,female,1,yes,no,51,49+,yes,yes,fiber optic,yes,no,no,no,no,no,month-to-month,yes,electronic check,77.5,70,3807.35,yes
2486-WYVVE,male,0,yes,no,31,25-48,yes,yes,dsl,no,no,yes,yes,yes,yes,one year,yes,mailed check,79.3,70,2484,no
3865-ZYKAD,male,1,yes,no,69,49+,yes,yes,fiber optic,yes,yes,no,no,no,no,month-to-month,yes,credit card (automatic),84.9,80,5785.65,no
1422-DGUBX,male,0,yes,no,32,25-48,yes,yes,fiber optic,no,no,no,yes,no,no,one year,yes,electronic check,79.25,70,2619.15,no
2999-AANRQ,female,0,no,no,21,13-24,yes,no,dsl,yes,yes,no,yes,yes,no,two year,no,credit card (automatic),71.05,70,1524.85,no
8668-KNZTI,male,0,no,no,52,49+,yes,no,dsl,yes,no,yes,no,no,no,one year,no,electronic check,53.75,50,2790.65,no
0480-KYJVA,female,0,yes,yes,72,49+,yes,yes,no,No,No,No,No,No,No,two year,no,credit card (automatic),24.25,20,1784.5,no
6034-ZRYCV,female,0,yes,no,72,49+,no,No,dsl,no,yes,yes,no,yes,yes,two year,yes,electronic check,54.2,50,3937.45,yes
9746-YKGXB,male,0,yes,yes,52,49+,no,No,dsl,yes,no,yes,no,no,yes,one year,no,bank transfer (automatic),44.25,40,2276.1,no
3926-YZVVX,female,0,no,no,41,25-48,yes,no,dsl,no,no,no,yes,no,no,one year,no,bank transfer (automatic),50.05,50,2029.05,no
6000-UKLWI,male,0,no,no,41,25-48,yes,no,no,No,No,No,No,No,No,two year,no,mailed check,20.15,20,802.35,no
2079-FBMZK,female,0,no,no,6,0-12,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,69.25,60,418.4,yes
6332-FBZRI,male,0,yes,yes,67,49+,yes,yes,dsl,yes,yes,yes,yes,no,no,one year,yes,credit card (automatic),69.35,60,4653.25,no
2096-XOTMO,female,0,yes,yes,16,13-24,yes,no,no,No,No,No,No,No,No,month-to-month,no,mailed check,19.35,10,275.9,no
3266-FTKHB,male,0,no,no,17,13-24,yes,no,no,No,No,No,No,No,No,two year,no,mailed check,19.15,10,343.45,no
8221-EQDGL,male,0,yes,no,35,25-48,yes,no,dsl,yes,yes,yes,no,no,no,month-to-month,no,mailed check,61,60,2130.45,no
2346-LOCWC,female,0,yes,yes,58,49+,yes,no,no,No,No,No,No,No,No,two year,no,credit card (automatic),20.5,20,1191.4,no
6608-QQLVK,male,0,no,no,1,0-12,yes,no,dsl,no,no,yes,no,no,no,month-to-month,yes,electronic check,50.5,50,50.5,yes
0298-XACET,male,0,yes,yes,52,49+,no,No,dsl,no,yes,yes,yes,yes,no,two year,no,mailed check,50.2,50,2554,no
7560-QJAVJ,female,0,no,no,70,49+,yes,no,dsl,yes,no,yes,yes,yes,yes,two year,no,bank transfer (automatic),79.6,70,5589.45,no
2995-YWTCD,female,0,yes,yes,19,13-24,yes,yes,no,No,No,No,No,No,No,two year,yes,bank transfer (automatic),24.9,20,467.7,no
3551-HUAZH,male,1,no,no,1,0-12,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.4,70,74.4,yes
9137-UIYPG,female,0,yes,yes,35,25-48,yes,no,fiber optic,yes,no,yes,yes,yes,yes,month-to-month,yes,electronic check,106.9,100,3756.45,no
2809-ZMYOQ,female,0,no,no,32,25-48,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,101.35,100,3334.9,no
5084-OOVCJ,female,0,yes,yes,17,13-24,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,yes,credit card (automatic),55.35,50,920.5,no
0254-WWRKD,female,0,yes,yes,67,49+,yes,no,dsl,no,yes,no,no,no,no,one year,no,credit card (automatic),50.55,50,3431.75,no
7727-SHVZV,female,0,no,no,9,0-12,yes,no,no,No,No,No,No,No,No,month-to-month,no,bank transfer (automatic),19.5,10,150.35,no
6302-JGYRJ,male,0,no,yes,31,25-48,yes,yes,dsl,no,yes,no,yes,yes,yes,one year,yes,mailed check,79.45,70,2587.7,yes
5339-PXDVH,male,0,no,no,4,0-12,yes,yes,fiber optic,yes,no,no,no,yes,no,month-to-month,no,electronic check,90.65,90,367.95,no
2205-LPVGL,male,1,yes,yes,58,49+,yes,yes,fiber optic,yes,yes,no,yes,no,no,one year,yes,bank transfer (automatic),89.85,80,5125.75,no
8782-NUUOL,male,0,no,no,60,49+,yes,no,dsl,yes,no,yes,yes,yes,yes,one year,no,mailed check,79,70,4801.1,no
3685-YLCMQ,male,0,no,no,58,49+,yes,yes,fiber optic,no,no,yes,yes,yes,yes,one year,yes,electronic check,104.65,100,6219.6,yes
7601-WFVZV,male,0,no,no,1,0-12,yes,no,no,No,No,No,No,No,No,month-to-month,no,mailed check,19.55,10,19.55,no
4609-KNNWG,female,0,yes,yes,27,25-48,yes,no,no,No,No,No,No,No,No,two year,no,mailed check,19.9,10,550.1,no
4868-AADLV,male,1,yes,yes,66,49+,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,yes,electronic check,116.25,110,7862.25,no
9529-OFXHY,male,0,no,no,15,13-24,yes,yes,fiber optic,yes,no,no,no,yes,no,month-to-month,yes,bank transfer (automatic),87.75,80,1242.2,no
8634-MPHTR,male,1,yes,no,47,25-48,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,100.05,100,4871.05,yes
2669-QVCRG,female,0,no,no,41,25-48,yes,yes,fiber optic,yes,no,no,no,no,no,month-to-month,yes,credit card (automatic),81.3,80,3190.65,no
2478-EEWWM,male,0,yes,no,59,49+,no,No,dsl,no,no,no,no,yes,yes,month-to-month,yes,electronic check,44.3,40,2666.75,no
9174-IHETN,female,0,no,yes,50,49+,yes,no,fiber optic,no,no,no,no,no,no,two year,no,credit card (automatic),70.35,70,3533.6,no
2233-TXSIU,male,0,yes,yes,17,13-24,no,No,dsl,yes,no,yes,no,yes,no,one year,no,credit card (automatic),44.45,40,792.15,no
9644-UMGQA,male,0,yes,yes,6,0-12,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic check,49.15,40,295.65,no
3256-EZDBI,male,1,yes,no,51,49+,no,No,dsl,no,yes,no,no,no,no,month-to-month,yes,credit card (automatic),29.45,20,1459.35,no
8761-NSOBC,male,0,no,no,44,25-48,yes,no,fiber optic,no,yes,no,yes,yes,yes,month-to-month,no,electronic check,100.55,100,4398.15,yes
0419-YAAPX,male,0,yes,no,49,49+,yes,no,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,credit card (automatic),85.3,80,4297.95,no
8413-VONUO,male,0,no,no,2,0-12,yes,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,no,electronic check,95.65,90,167.3,yes
0872-CASZJ,male,0,yes,no,59,49+,yes,yes,dsl,yes,no,no,yes,no,yes,one year,yes,mailed check,69.1,60,4096.9,no
4726-DLWQN,male,1,no,no,50,49+,yes,yes,dsl,yes,yes,no,no,yes,no,month-to-month,yes,bank transfer (automatic),70.35,70,3454.6,no
8164-OCKUJ,female,0,yes,yes,59,49+,yes,no,no,No,No,No,No,No,No,two year,no,mailed check,20.6,20,1286,no
3094-JOJAI,male,0,no,no,18,13-24,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,no,mailed check,74.15,70,1387,no
9494-MRNYX,male,0,no,no,10,0-12,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,75.05,70,786.3,no
2599-CZABP,male,0,yes,no,14,13-24,yes,no,dsl,no,no,no,no,no,no,one year,no,electronic check,44.6,40,641.25,no
7945-PRBVF,male,0,no,no,35,25-48,yes,no,no,No,No,No,No,No,No,two year,no,bank transfer (automatic),21.45,20,705.45,no
4544-RXFMG,male,0,yes,yes,8,0-12,yes,no,dsl,no,no,no,no,no,no,one year,yes,mailed check,43.45,40,345.5,no
0859-YGKFW,male,0,yes,yes,18,13-24,yes,no,no,No,No,No,No,No,No,one year,no,bank transfer (automatic),20.05,20,345.9,no
1150-FTQGN,female,0,yes,yes,60,49+,yes,yes,fiber optic,yes,yes,no,no,yes,no,one year,no,bank transfer (automatic),94.15,90,5811.8,no
9223-UCPVT,female,0,no,no,1,0-12,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,no,electronic check,94.4,90,94.4,yes
7196-LIWRH,female,0,no,no,6,0-12,yes,no,no,No,No,No,No,No,No,two year,no,mailed check,19.55,10,124.45,no
5448-VWNAM,female,0,no,yes,19,13-24,yes,yes,dsl,yes,yes,no,yes,yes,no,month-to-month,yes,mailed check,75.9,70,1375.6,no
1177-XZBJL,male,0,yes,yes,53,49+,yes,yes,dsl,yes,yes,no,yes,no,no,one year,no,bank transfer (automatic),64.15,60,3491.55,no
3518-FSTWG,male,1,yes,no,72,49+,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,yes,bank transfer (automatic),109.55,100,7920.7,no
9330-VOFSZ,female,0,yes,no,60,49+,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),110.8,110,6640.7,no
4351-QLCSU,female,0,no,no,1,0-12,yes,no,dsl,no,no,no,no,yes,no,month-to-month,yes,credit card (automatic),55,50,55,yes
0939-EREMR,female,0,no,yes,13,13-24,yes,no,dsl,no,no,yes,yes,no,no,month-to-month,no,mailed check,53.45,50,718.1,no
9389-ACWBI,female,0,yes,yes,5,0-12,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,credit card (automatic),69.95,60,320.4,no
5419-JPRRN,male,0,no,no,1,0-12,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,101.45,100,101.45,yes
3644-QXEHN,male,0,yes,yes,13,13-24,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,no,electronic check,97,90,1334.45,no
2911-IJORQ,male,0,no,no,37,25-48,yes,yes,dsl,yes,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),90.6,90,3358.65,no
5921-NGYRH,male,0,yes,no,64,49+,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,mailed check,73.55,70,4764,no
2100-BDNSN,female,0,yes,no,5,0-12,yes,yes,dsl,no,no,yes,yes,yes,no,month-to-month,no,bank transfer (automatic),67.95,60,350.3,yes
5998-DZLYR,female,0,yes,no,61,49+,yes,yes,fiber optic,no,yes,no,yes,no,yes,two year,yes,bank transfer (automatic),94.35,90,5703,no
0488-GSLFR,female,0,no,no,1,0-12,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.5,60,69.5,yes
9318-NKNFC,male,0,no,no,1,0-12,yes,no,no,No,No,No,No,No,No,month-to-month,yes,mailed check,18.85,10,18.85,yes
3985-HOYPM,male,0,no,no,26,25-48,yes,no,no,No,No,No,No,No,No,one year,no,mailed check,19.4,10,525.55,no
9728-FTTVZ,female,0,no,no,1,0-12,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.2,60,69.2,yes
9548-LERKT,male,0,yes,no,24,13-24,yes,no,no,No,No,No,No,No,No,two year,no,mailed check,19.75,10,483.15,no
6576-FBXOJ,male,0,yes,no,17,13-24,no,No,dsl,no,no,yes,yes,yes,yes,one year,no,electronic check,54.6,50,934.8,no
4310-KEDTB,female,0,no,yes,26,25-48,no,No,dsl,no,no,yes,no,no,no,month-to-month,yes,mailed check,29.8,20,786.5,no
7254-IQWOZ,male,0,no,no,1,0-12,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.65,60,69.65,yes
2474-BRUCM,male,1,yes,no,40,25-48,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,no,electronic check,101.85,100,4086.3,yes
4062-HBMOS,male,0,no,no,52,49+,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,103.05,100,5364.8,no
0742-NXBGR,female,0,no,no,1,0-12,yes,no,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,electronic check,82.3,80,82.3,yes
2676-ISHSF,male,0,no,no,1,0-12,yes,no,no,No,No,No,No,No,No,month-to-month,no,mailed check,20.3,20,20.3,no
9236-NDUCW,female,0,no,no,21,13-24,no,No,dsl,yes,no,no,yes,no,no,two year,no,mailed check,35.1,30,770.4,no
